1.1711,1.1608,1.1834,1.1366,1.1352,1.1437
1.1711,1.1608,1.1834,1.1366,1.1352,1.1437
-1,-1,-1,-1,-1,-1
1.6518,1.7165,1.7266,1.7132,1.7217,1.7253
1.1429,1.1641,1.1595,1.1509,1.1492,1.1647
0.92188,0.93934,0.91662,0.94801,0.94427,0.94071
1.5475,1.5814,1.5124,1.5258,1.5306,1.5434
0.82508,0.82599,0.83413,0.82006,0.8207,0.82456
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
1.7753,1.6859,1.7686,1.7873,1.6693,1.7039
1.094,1.1689,1.1409,1.1683,1.1806,1.1771
0.1448,0.14157,0.1516,0.15585,0.15579,0.15408
1.1527,1.1278,1.1394,1.1723,1.1606,1.1782
0.24636,0.24801,0.24882,0.24687,0.24826,0.24698
1.7985,1.7193,1.7147,1.7665,1.7843,1.7509
1.6814,1.6663,1.6676,1.1939,1.188,1.1926
1.6743,1.67,1.6746,1.1905,1.1906,1.1899
1.201,1.2088,1.2149,1.2135,1.2159,1.2154
1.6437,1.6655,1.6554,1.6698,1.6695,1.6704
1.6561,1.6447,1.647,0.97584,0.97299,0.97041
